population,drug,day,state,estimate,lower,upper
routine_culture_no_recorded_lmwh_shared,linezolid,1,death,0.125158927835991,0.0505553909155649,0.205337126223016
routine_culture_no_recorded_lmwh_shared,linezolid,1,discharge,0,0,0
routine_culture_no_recorded_lmwh_shared,linezolid,1,no_first_event,0.874841072164009,0.794662873776984,0.949444609084435
routine_culture_no_recorded_lmwh_shared,linezolid,1.25,recovery,0.0157706927894104,0,0.0469544175108555
routine_culture_no_recorded_lmwh_shared,linezolid,1.25,death,0.125158927835991,0.0505553909155649,0.205337126223016
routine_culture_no_recorded_lmwh_shared,linezolid,1.25,discharge,0,0,0
routine_culture_no_recorded_lmwh_shared,linezolid,1.25,no_first_event,0.859070379374598,0.77661515271121,0.936467055295552
routine_culture_no_recorded_lmwh_shared,linezolid,1.5,recovery,0.0427964915326306,0,0.0961583279410955
routine_culture_no_recorded_lmwh_shared,linezolid,1.5,death,0.125158927835991,0.0505553909155649,0.205337126223016
routine_culture_no_recorded_lmwh_shared,linezolid,1.5,discharge,0,0,0
routine_culture_no_recorded_lmwh_shared,linezolid,1.5,no_first_event,0.832044580631378,0.74048003891143,0.911233976229924
routine_culture_no_recorded_lmwh_shared,linezolid,1.75,recovery,0.0427964915326306,0,0.0961583279410955
routine_culture_no_recorded_lmwh_shared,linezolid,1.75,death,0.154783197038019,0.0766594755491332,0.24105829141003
routine_culture_no_recorded_lmwh_shared,linezolid,1.75,discharge,0,0,0
routine_culture_no_recorded_lmwh_shared,linezolid,1.75,no_first_event,0.802420311429351,0.70380198608751,0.891786801252558
routine_culture_no_recorded_lmwh_shared,linezolid,2,recovery,0.0427964915326306,0,0.0961583279410955
routine_culture_no_recorded_lmwh_shared,linezolid,2,death,0.154783197038019,0.0766594755491332,0.24105829141003
routine_culture_no_recorded_lmwh_shared,linezolid,2,discharge,0,0,0
routine_culture_no_recorded_lmwh_shared,linezolid,2,no_first_event,0.802420311429351,0.70380198608751,0.891786801252558
routine_culture_no_recorded_lmwh_shared,linezolid,2.25,recovery,0.0427964915326306,0,0.0961583279410955
routine_culture_no_recorded_lmwh_shared,linezolid,2.25,death,0.154783197038019,0.0766594755491332,0.24105829141003
routine_culture_no_recorded_lmwh_shared,linezolid,2.25,discharge,0.0165053226612499,0,0.051296911271285
routine_culture_no_recorded_lmwh_shared,linezolid,2.25,no_first_event,0.785914988768101,0.685910407419888,0.876736809536222
routine_culture_no_recorded_lmwh_shared,linezolid,2.5,recovery,0.0427964915326306,0,0.0961583279410955
routine_culture_no_recorded_lmwh_shared,linezolid,2.5,death,0.170478535489714,0.0897457792042686,0.259379515649859
routine_culture_no_recorded_lmwh_shared,linezolid,2.5,discharge,0.0322241869994648,0,0.079327145737185
routine_culture_no_recorded_lmwh_shared,linezolid,2.5,no_first_event,0.75450078597819,0.649271524653448,0.85073647494588
routine_culture_no_recorded_lmwh_shared,linezolid,2.75,recovery,0.054684725157237,0.0090831259060114,0.106174774470704
routine_culture_no_recorded_lmwh_shared,linezolid,2.75,death,0.170478535489714,0.0897457792042686,0.259379515649859
routine_culture_no_recorded_lmwh_shared,linezolid,2.75,discharge,0.0322241869994648,0,0.079327145737185
routine_culture_no_recorded_lmwh_shared,linezolid,2.75,no_first_event,0.742612552353584,0.639326270361341,0.841376426900506
routine_culture_no_recorded_lmwh_shared,linezolid,3,recovery,0.0706881850396522,0.0167598385652076,0.129659238744687
routine_culture_no_recorded_lmwh_shared,linezolid,3,death,0.170478535489714,0.0897457792042686,0.259379515649859
routine_culture_no_recorded_lmwh_shared,linezolid,3,discharge,0.0484941260815102,0,0.106252433596343
routine_culture_no_recorded_lmwh_shared,linezolid,3,no_first_event,0.710339153389123,0.604710158595009,0.811958203308878
routine_culture_no_recorded_lmwh_shared,linezolid,3.25,recovery,0.0870912482941663,0.0261378589124305,0.153271589629337
routine_culture_no_recorded_lmwh_shared,linezolid,3.25,death,0.170478535489714,0.0897457792042686,0.259379515649859
routine_culture_no_recorded_lmwh_shared,linezolid,3.25,discharge,0.0484941260815102,0,0.106252433596343
routine_culture_no_recorded_lmwh_shared,linezolid,3.25,no_first_event,0.693936090134609,0.583952480994026,0.798656545092157
routine_culture_no_recorded_lmwh_shared,linezolid,3.5,recovery,0.1029793724096,0.0365238293247422,0.175503677790209
routine_culture_no_recorded_lmwh_shared,linezolid,3.5,death,0.201262457299364,0.11062843165003,0.297629723354634
routine_culture_no_recorded_lmwh_shared,linezolid,3.5,discharge,0.0484941260815102,0,0.106252433596343
routine_culture_no_recorded_lmwh_shared,linezolid,3.5,no_first_event,0.647264044209526,0.53446474827602,0.757253491733153
routine_culture_no_recorded_lmwh_shared,linezolid,3.75,recovery,0.1029793724096,0.0365238293247422,0.175503677790209
routine_culture_no_recorded_lmwh_shared,linezolid,3.75,death,0.232521092084809,0.1366422208675,0.336260324874905
routine_culture_no_recorded_lmwh_shared,linezolid,3.75,discharge,0.0484941260815102,0,0.106252433596343
routine_culture_no_recorded_lmwh_shared,linezolid,3.75,no_first_event,0.616005409424081,0.503519572861546,0.729994545324091
routine_culture_no_recorded_lmwh_shared,linezolid,4,recovery,0.133688717678978,0.0578485222521298,0.210343122459623
routine_culture_no_recorded_lmwh_shared,linezolid,4,death,0.232521092084809,0.1366422208675,0.336260324874905
routine_culture_no_recorded_lmwh_shared,linezolid,4,discharge,0.0646313590367879,0.0159713304741049,0.129641476212305
routine_culture_no_recorded_lmwh_shared,linezolid,4,no_first_event,0.569158831199426,0.452014961723769,0.686649314878957
routine_culture_no_recorded_lmwh_shared,linezolid,4.25,recovery,0.133688717678978,0.0578485222521298,0.210343122459623
routine_culture_no_recorded_lmwh_shared,linezolid,4.25,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,4.25,discharge,0.0793328496787911,0.0172398865143954,0.148993996036391
routine_culture_no_recorded_lmwh_shared,linezolid,4.25,no_first_event,0.537976149454157,0.421146292844743,0.658706842843809
routine_culture_no_recorded_lmwh_shared,linezolid,4.5,recovery,0.133688717678978,0.0578485222521298,0.210343122459623
routine_culture_no_recorded_lmwh_shared,linezolid,4.5,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,4.5,discharge,0.0793328496787911,0.0172398865143954,0.148993996036391
routine_culture_no_recorded_lmwh_shared,linezolid,4.5,no_first_event,0.537976149454157,0.421146292844743,0.658706842843809
routine_culture_no_recorded_lmwh_shared,linezolid,4.75,recovery,0.133688717678978,0.0578485222521298,0.210343122459623
routine_culture_no_recorded_lmwh_shared,linezolid,4.75,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,4.75,discharge,0.0793328496787911,0.0172398865143954,0.148993996036391
routine_culture_no_recorded_lmwh_shared,linezolid,4.75,no_first_event,0.537976149454157,0.421146292844743,0.658706842843809
routine_culture_no_recorded_lmwh_shared,linezolid,5,recovery,0.149489340568263,0.0660913721091875,0.226744038753889
routine_culture_no_recorded_lmwh_shared,linezolid,5,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,5,discharge,0.0793328496787911,0.0172398865143954,0.148993996036391
routine_culture_no_recorded_lmwh_shared,linezolid,5,no_first_event,0.522175526564872,0.409239889729599,0.644619000034378
routine_culture_no_recorded_lmwh_shared,linezolid,5.25,recovery,0.149489340568263,0.0660913721091875,0.226744038753889
routine_culture_no_recorded_lmwh_shared,linezolid,5.25,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,5.25,discharge,0.0793328496787911,0.0172398865143954,0.148993996036391
routine_culture_no_recorded_lmwh_shared,linezolid,5.25,no_first_event,0.522175526564872,0.409239889729599,0.644619000034378
routine_culture_no_recorded_lmwh_shared,linezolid,5.5,recovery,0.149489340568263,0.0660913721091875,0.226744038753889
routine_culture_no_recorded_lmwh_shared,linezolid,5.5,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,5.5,discharge,0.0793328496787911,0.0172398865143954,0.148993996036391
routine_culture_no_recorded_lmwh_shared,linezolid,5.5,no_first_event,0.522175526564872,0.409239889729599,0.644619000034378
routine_culture_no_recorded_lmwh_shared,linezolid,5.75,recovery,0.149489340568263,0.0660913721091875,0.226744038753889
routine_culture_no_recorded_lmwh_shared,linezolid,5.75,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,5.75,discharge,0.0793328496787911,0.0172398865143954,0.148993996036391
routine_culture_no_recorded_lmwh_shared,linezolid,5.75,no_first_event,0.522175526564872,0.409239889729599,0.644619000034378
routine_culture_no_recorded_lmwh_shared,linezolid,6,recovery,0.149489340568263,0.0660913721091875,0.226744038753889
routine_culture_no_recorded_lmwh_shared,linezolid,6,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,6,discharge,0.0952499215105374,0.0318059102528152,0.169980555106507
routine_culture_no_recorded_lmwh_shared,linezolid,6,no_first_event,0.506258454733125,0.391422419146817,0.633744289939834
routine_culture_no_recorded_lmwh_shared,linezolid,6.25,recovery,0.16412266268964,0.078580852280045,0.245885632139286
routine_culture_no_recorded_lmwh_shared,linezolid,6.25,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,6.25,discharge,0.111620497021375,0.0460357001259349,0.190308389675364
routine_culture_no_recorded_lmwh_shared,linezolid,6.25,no_first_event,0.475254557100912,0.36295400880167,0.598248341656856
routine_culture_no_recorded_lmwh_shared,linezolid,6.5,recovery,0.180610449616674,0.0923416825470007,0.266553782808572
routine_culture_no_recorded_lmwh_shared,linezolid,6.5,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,6.5,discharge,0.111620497021375,0.0460357001259349,0.190308389675364
routine_culture_no_recorded_lmwh_shared,linezolid,6.5,no_first_event,0.458766770173877,0.346101042851095,0.584946045656087
routine_culture_no_recorded_lmwh_shared,linezolid,6.75,recovery,0.180610449616674,0.0923416825470007,0.266553782808572
routine_culture_no_recorded_lmwh_shared,linezolid,6.75,death,0.249002283188074,0.148092031515787,0.348312342564629
routine_culture_no_recorded_lmwh_shared,linezolid,6.75,discharge,0.111620497021375,0.0460357001259349,0.190308389675364
routine_culture_no_recorded_lmwh_shared,linezolid,6.75,no_first_event,0.458766770173877,0.346101042851095,0.584946045656087
routine_culture_no_recorded_lmwh_shared,linezolid,7,recovery,0.180610449616674,0.0923416825470007,0.266553782808572
routine_culture_no_recorded_lmwh_shared,linezolid,7,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,7,discharge,0.111620497021375,0.0460357001259349,0.190308389675364
routine_culture_no_recorded_lmwh_shared,linezolid,7,no_first_event,0.442697846628853,0.328946341219211,0.567366860189864
routine_culture_no_recorded_lmwh_shared,linezolid,7.25,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,7.25,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,7.25,discharge,0.111620497021375,0.0460357001259349,0.190308389675364
routine_culture_no_recorded_lmwh_shared,linezolid,7.25,no_first_event,0.426812743003251,0.316969444218392,0.54743019199552
routine_culture_no_recorded_lmwh_shared,linezolid,7.5,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,7.5,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,7.5,discharge,0.111620497021375,0.0460357001259349,0.190308389675364
routine_culture_no_recorded_lmwh_shared,linezolid,7.5,no_first_event,0.426812743003251,0.316969444218392,0.54743019199552
routine_culture_no_recorded_lmwh_shared,linezolid,7.75,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,7.75,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,7.75,discharge,0.111620497021375,0.0460357001259349,0.190308389675364
routine_culture_no_recorded_lmwh_shared,linezolid,7.75,no_first_event,0.426812743003251,0.316969444218392,0.54743019199552
routine_culture_no_recorded_lmwh_shared,linezolid,8,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,8,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,8,discharge,0.111620497021375,0.0460357001259349,0.190308389675364
routine_culture_no_recorded_lmwh_shared,linezolid,8,no_first_event,0.426812743003251,0.316969444218392,0.54743019199552
routine_culture_no_recorded_lmwh_shared,linezolid,8.25,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,8.25,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,8.25,discharge,0.127845167108237,0.0510620407890295,0.209464760258005
routine_culture_no_recorded_lmwh_shared,linezolid,8.25,no_first_event,0.410588072916389,0.301989240644777,0.532098803903779
routine_culture_no_recorded_lmwh_shared,linezolid,8.5,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,8.5,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,8.5,discharge,0.127845167108237,0.0510620407890295,0.209464760258005
routine_culture_no_recorded_lmwh_shared,linezolid,8.5,no_first_event,0.410588072916389,0.301989240644777,0.532098803903779
routine_culture_no_recorded_lmwh_shared,linezolid,8.75,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,8.75,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,8.75,discharge,0.143690239555333,0.0651453374186129,0.23187683583876
routine_culture_no_recorded_lmwh_shared,linezolid,8.75,no_first_event,0.394743000469293,0.288092641466255,0.510457235699677
routine_culture_no_recorded_lmwh_shared,linezolid,9,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,9,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,9,discharge,0.160056401347104,0.0802740495542885,0.25335598250207
routine_culture_no_recorded_lmwh_shared,linezolid,9,no_first_event,0.378376838677522,0.268717452863434,0.493426046701294
routine_culture_no_recorded_lmwh_shared,linezolid,9.25,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,9.25,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,9.25,discharge,0.160056401347104,0.0802740495542885,0.25335598250207
routine_culture_no_recorded_lmwh_shared,linezolid,9.25,no_first_event,0.378376838677522,0.268717452863434,0.493426046701294
routine_culture_no_recorded_lmwh_shared,linezolid,9.5,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,9.5,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,9.5,discharge,0.160056401347104,0.0802740495542885,0.25335598250207
routine_culture_no_recorded_lmwh_shared,linezolid,9.5,no_first_event,0.378376838677522,0.268717452863434,0.493426046701294
routine_culture_no_recorded_lmwh_shared,linezolid,9.75,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,9.75,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,9.75,discharge,0.160056401347104,0.0802740495542885,0.25335598250207
routine_culture_no_recorded_lmwh_shared,linezolid,9.75,no_first_event,0.378376838677522,0.268717452863434,0.493426046701294
routine_culture_no_recorded_lmwh_shared,linezolid,10,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,10,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,10,discharge,0.160056401347104,0.0802740495542885,0.25335598250207
routine_culture_no_recorded_lmwh_shared,linezolid,10,no_first_event,0.378376838677522,0.268717452863434,0.493426046701294
routine_culture_no_recorded_lmwh_shared,linezolid,10.25,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,10.25,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,10.25,discharge,0.160056401347104,0.0802740495542885,0.25335598250207
routine_culture_no_recorded_lmwh_shared,linezolid,10.25,no_first_event,0.378376838677522,0.268717452863434,0.493426046701294
routine_culture_no_recorded_lmwh_shared,linezolid,10.5,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,10.5,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,10.5,discharge,0.160056401347104,0.0802740495542885,0.25335598250207
routine_culture_no_recorded_lmwh_shared,linezolid,10.5,no_first_event,0.378376838677522,0.268717452863434,0.493426046701294
routine_culture_no_recorded_lmwh_shared,linezolid,10.75,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,10.75,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,10.75,discharge,0.174007336964852,0.0837366516817901,0.268649072102721
routine_culture_no_recorded_lmwh_shared,linezolid,10.75,no_first_event,0.364425903059774,0.254471486430951,0.480730855098115
routine_culture_no_recorded_lmwh_shared,linezolid,11,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,11,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,11,discharge,0.174007336964852,0.0837366516817901,0.268649072102721
routine_culture_no_recorded_lmwh_shared,linezolid,11,no_first_event,0.364425903059774,0.254471486430951,0.480730855098115
routine_culture_no_recorded_lmwh_shared,linezolid,11.25,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,11.25,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,11.25,discharge,0.190647553916594,0.100824605836916,0.28981773703543
routine_culture_no_recorded_lmwh_shared,linezolid,11.25,no_first_event,0.347785686108032,0.237428757479327,0.465433582076845
routine_culture_no_recorded_lmwh_shared,linezolid,11.5,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,11.5,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,11.5,discharge,0.190647553916594,0.100824605836916,0.28981773703543
routine_culture_no_recorded_lmwh_shared,linezolid,11.5,no_first_event,0.347785686108032,0.237428757479327,0.465433582076845
routine_culture_no_recorded_lmwh_shared,linezolid,11.75,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,11.75,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,11.75,discharge,0.207019491822077,0.114034250964029,0.306852671257617
routine_culture_no_recorded_lmwh_shared,linezolid,11.75,no_first_event,0.331413748202549,0.221406567832238,0.448960215391242
routine_culture_no_recorded_lmwh_shared,linezolid,12,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,12,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,12,discharge,0.207019491822077,0.114034250964029,0.306852671257617
routine_culture_no_recorded_lmwh_shared,linezolid,12,no_first_event,0.331413748202549,0.221406567832238,0.448960215391242
routine_culture_no_recorded_lmwh_shared,linezolid,12.25,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,12.25,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,12.25,discharge,0.207019491822077,0.114034250964029,0.306852671257617
routine_culture_no_recorded_lmwh_shared,linezolid,12.25,no_first_event,0.331413748202549,0.221406567832238,0.448960215391242
routine_culture_no_recorded_lmwh_shared,linezolid,12.5,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,12.5,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,12.5,discharge,0.207019491822077,0.114034250964029,0.306852671257617
routine_culture_no_recorded_lmwh_shared,linezolid,12.5,no_first_event,0.331413748202549,0.221406567832238,0.448960215391242
routine_culture_no_recorded_lmwh_shared,linezolid,12.75,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,12.75,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,12.75,discharge,0.207019491822077,0.114034250964029,0.306852671257617
routine_culture_no_recorded_lmwh_shared,linezolid,12.75,no_first_event,0.331413748202549,0.221406567832238,0.448960215391242
routine_culture_no_recorded_lmwh_shared,linezolid,13,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,13,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,13,discharge,0.223630536336618,0.130902915180872,0.325544034205912
routine_culture_no_recorded_lmwh_shared,linezolid,13,no_first_event,0.314802703688008,0.207134535578239,0.431133051677585
routine_culture_no_recorded_lmwh_shared,linezolid,13.25,recovery,0.196495553242276,0.104503388567451,0.282806393584079
routine_culture_no_recorded_lmwh_shared,linezolid,13.25,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,13.25,discharge,0.223630536336618,0.130902915180872,0.325544034205912
routine_culture_no_recorded_lmwh_shared,linezolid,13.25,no_first_event,0.314802703688008,0.207134535578239,0.431133051677585
routine_culture_no_recorded_lmwh_shared,linezolid,13.5,recovery,0.21215627259697,0.119825888716016,0.29955691201897
routine_culture_no_recorded_lmwh_shared,linezolid,13.5,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,13.5,discharge,0.223630536336618,0.130902915180872,0.325544034205912
routine_culture_no_recorded_lmwh_shared,linezolid,13.5,no_first_event,0.299141984333314,0.192533773218518,0.411789125095447
routine_culture_no_recorded_lmwh_shared,linezolid,13.75,recovery,0.21215627259697,0.119825888716016,0.29955691201897
routine_culture_no_recorded_lmwh_shared,linezolid,13.75,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,13.75,discharge,0.252175255487746,0.156216668455167,0.353413585530936
routine_culture_no_recorded_lmwh_shared,linezolid,13.75,no_first_event,0.270597265182186,0.175568633799977,0.376248963416409
routine_culture_no_recorded_lmwh_shared,linezolid,14,recovery,0.21215627259697,0.119825888716016,0.29955691201897
routine_culture_no_recorded_lmwh_shared,linezolid,14,death,0.265071206733098,0.164261010965207,0.373490355372158
routine_culture_no_recorded_lmwh_shared,linezolid,14,discharge,0.252175255487746,0.156216668455167,0.353413585530936
routine_culture_no_recorded_lmwh_shared,linezolid,14,no_first_event,0.270597265182186,0.175568633799977,0.376248963416409
routine_bacterial_culture72h_shared,vancomycin,0,recovery,0,0,0
routine_bacterial_culture72h_shared,vancomycin,0,death,0,0,0
routine_bacterial_culture72h_shared,vancomycin,0,discharge,0,0,0
routine_bacterial_culture72h_shared,vancomycin,0,no_first_event,1,1,1
routine_bacterial_culture72h_shared,vancomycin,0.25,recovery,0,0,0
routine_bacterial_culture72h_shared,vancomycin,0.25,death,0.0198143492757309,0.0080313636395146,0.0365119271876046
routine_bacterial_culture72h_shared,vancomycin,0.25,discharge,0.000178077285263529,0,0.000771306392120365
routine_bacterial_culture72h_shared,vancomycin,0.25,no_first_event,0.980007573439006,0.963424782299553,0.991812498499118
routine_bacterial_culture72h_shared,vancomycin,0.5,recovery,0,0,0
routine_bacterial_culture72h_shared,vancomycin,0.5,death,0.0339283879976776,0.0191950101429386,0.0531744167118077
routine_bacterial_culture72h_shared,vancomycin,0.5,discharge,0.000756257577376041,0.000155008444894312,0.00191911905911487
routine_bacterial_culture72h_shared,vancomycin,0.5,no_first_event,0.965315354424946,0.94601474161077,0.980144985123533
routine_bacterial_culture72h_shared,vancomycin,0.75,recovery,0,0,0
routine_bacterial_culture72h_shared,vancomycin,0.75,death,0.0462864056433844,0.0296123935967376,0.0676209726946461
routine_bacterial_culture72h_shared,vancomycin,0.75,discharge,0.00126019067258721,0.000320995775122218,0.00295912113925574
routine_bacterial_culture72h_shared,vancomycin,0.75,no_first_event,0.952453403684028,0.931458486747941,0.969060407635611
routine_bacterial_culture72h_shared,vancomycin,1,recovery,0,0,0
routine_bacterial_culture72h_shared,vancomycin,1,death,0.0637266649671987,0.0432188875886611,0.0895602829018895
routine_bacterial_culture72h_shared,vancomycin,1,discharge,0.00444879246347967,0.000518381390212503,0.0123489974487598
routine_bacterial_culture72h_shared,vancomycin,1,no_first_event,0.931824542569322,0.906085799955276,0.954154330120122
routine_bacterial_culture72h_shared,vancomycin,1.25,recovery,0.00387006361785011,0.00112445295100949,0.00940032712732521
routine_bacterial_culture72h_shared,vancomycin,1.25,death,0.0790748947778513,0.0559214423123764,0.107148818008388
routine_bacterial_culture72h_shared,vancomycin,1.25,discharge,0.00631961296827903,0.00114532757980707,0.0154743268997356
routine_bacterial_culture72h_shared,vancomycin,1.25,no_first_event,0.91073542863602,0.882658575325034,0.935159458984999
routine_bacterial_culture72h_shared,vancomycin,1.5,recovery,0.0116706420815136,0.00601540103554939,0.019463780323805
routine_bacterial_culture72h_shared,vancomycin,1.5,death,0.0988469747638425,0.0716280903259097,0.129548453886625
routine_bacterial_culture72h_shared,vancomycin,1.5,discharge,0.00631961296827903,0.00114532757980707,0.0154743268997356
routine_bacterial_culture72h_shared,vancomycin,1.5,no_first_event,0.883162770186365,0.851687439920881,0.911505527187691
routine_bacterial_culture72h_shared,vancomycin,1.75,recovery,0.0209265295691508,0.0118367864291323,0.034582804466413
routine_bacterial_culture72h_shared,vancomycin,1.75,death,0.108182462683759,0.0799602443265869,0.139451141425105
routine_bacterial_culture72h_shared,vancomycin,1.75,discharge,0.00692348912626729,0.00144042853179648,0.0162355129741659
routine_bacterial_culture72h_shared,vancomycin,1.75,no_first_event,0.863967518620823,0.830609420441159,0.893685126689393
routine_bacterial_culture72h_shared,vancomycin,2,recovery,0.0319314010651662,0.0195118950634602,0.0494577612009909
routine_bacterial_culture72h_shared,vancomycin,2,death,0.117204580818699,0.0881886856688949,0.150565063378107
routine_bacterial_culture72h_shared,vancomycin,2,discharge,0.00733503495548888,0.0016731791245496,0.0166941087993205
routine_bacterial_culture72h_shared,vancomycin,2,no_first_event,0.843528983160646,0.807708341820396,0.874648874067702
routine_bacterial_culture72h_shared,vancomycin,2.25,recovery,0.037722709188874,0.0238677475773025,0.0575531433261408
routine_bacterial_culture72h_shared,vancomycin,2.25,death,0.125565910971466,0.0956712144775713,0.161345002315816
routine_bacterial_culture72h_shared,vancomycin,2.25,discharge,0.0120744783650769,0.004393499941021,0.0229091872868915
routine_bacterial_culture72h_shared,vancomycin,2.25,no_first_event,0.824636901474583,0.787036578192374,0.857875453755261
routine_bacterial_culture72h_shared,vancomycin,2.5,recovery,0.0494624016040945,0.0322434433915261,0.0740992392535526
