arm,metric,x,density
LZD,propensity_score,0.63013698630137,2.23364625455904e-16
LZD,propensity_score,0.632093933463797,2.02783553292148e-17
LZD,propensity_score,0.634050880626223,4.62331234787216e-16
LZD,propensity_score,0.63600782778865,6.79789057146898e-16
LZD,propensity_score,0.637964774951076,5.87544226470785e-16
LZD,propensity_score,0.639921722113503,3.57081433517652e-16
LZD,propensity_score,0.64187866927593,2.67510832460038e-16
LZD,propensity_score,0.643835616438356,5.22819286333575e-16
LZD,propensity_score,0.645792563600783,3.73586776542171e-16
LZD,propensity_score,0.64774951076321,3.48485205364313e-16
LZD,propensity_score,0.649706457925636,3.98213022928932e-16
LZD,propensity_score,0.651663405088063,3.41735454310619e-16
LZD,propensity_score,0.653620352250489,1.74762517753846e-16
LZD,propensity_score,0.655577299412916,5.46120268842649e-16
LZD,propensity_score,0.657534246575342,3.73928258503144e-16
LZD,propensity_score,0.659491193737769,4.05475669601945e-16
LZD,propensity_score,0.661448140900196,2.27185619753731e-16
LZD,propensity_score,0.663405088062622,7.20860656675357e-17
LZD,propensity_score,0.665362035225049,2.75625109355374e-16
LZD,propensity_score,0.667318982387475,5.5414342267196e-16
LZD,propensity_score,0.669275929549902,2.77561288636582e-16
LZD,propensity_score,0.671232876712329,7.33768518549953e-17
LZD,propensity_score,0.673189823874755,1.68453035534093e-16
LZD,propensity_score,0.675146771037182,2.9509876023317e-16
LZD,propensity_score,0.677103718199609,2.02259322460969e-16
LZD,propensity_score,0.679060665362035,1.12624720236263e-16
LZD,propensity_score,0.681017612524462,2.05464158008458e-16
LZD,propensity_score,0.682974559686888,6.95266232137794e-17
LZD,propensity_score,0.684931506849315,1.16152252330625e-16
LZD,propensity_score,0.686888454011742,1.42258081975036e-16
LZD,propensity_score,0.688845401174168,0
LZD,propensity_score,0.690802348336595,0
LZD,propensity_score,0.692759295499022,0
LZD,propensity_score,0.694716242661448,0
LZD,propensity_score,0.696673189823875,0
LZD,propensity_score,0.698630136986301,0
LZD,propensity_score,0.700587084148728,0
LZD,propensity_score,0.702544031311155,0
LZD,propensity_score,0.704500978473581,0
LZD,propensity_score,0.706457925636008,0
LZD,propensity_score,0.708414872798434,0
LZD,propensity_score,0.710371819960861,0
LZD,propensity_score,0.712328767123288,0
LZD,propensity_score,0.714285714285714,0
LZD,propensity_score,0.716242661448141,0
LZD,propensity_score,0.718199608610568,0
LZD,propensity_score,0.720156555772994,0
LZD,propensity_score,0.722113502935421,0
LZD,propensity_score,0.724070450097847,0
LZD,propensity_score,0.726027397260274,0
LZD,propensity_score,0.727984344422701,0
LZD,propensity_score,0.729941291585127,0
LZD,propensity_score,0.731898238747554,0
LZD,propensity_score,0.73385518590998,0
LZD,propensity_score,0.735812133072407,0
LZD,propensity_score,0.737769080234834,0
LZD,propensity_score,0.73972602739726,0
LZD,propensity_score,0.741682974559687,0
LZD,propensity_score,0.743639921722114,0
LZD,propensity_score,0.74559686888454,0
LZD,propensity_score,0.747553816046967,0
LZD,propensity_score,0.749510763209393,0
LZD,propensity_score,0.75146771037182,0
LZD,propensity_score,0.753424657534247,0
LZD,propensity_score,0.755381604696673,0
LZD,propensity_score,0.7573385518591,0
LZD,propensity_score,0.759295499021526,0
LZD,propensity_score,0.761252446183953,0
LZD,propensity_score,0.76320939334638,0
LZD,propensity_score,0.765166340508806,0
LZD,propensity_score,0.767123287671233,0
LZD,propensity_score,0.769080234833659,0
LZD,propensity_score,0.771037181996086,0
LZD,propensity_score,0.772994129158513,0
LZD,propensity_score,0.774951076320939,0
LZD,propensity_score,0.776908023483366,0
LZD,propensity_score,0.778864970645793,0
LZD,propensity_score,0.780821917808219,0
LZD,propensity_score,0.782778864970646,0
LZD,propensity_score,0.784735812133072,0
LZD,propensity_score,0.786692759295499,0
LZD,propensity_score,0.788649706457926,0
LZD,propensity_score,0.790606653620352,0
LZD,propensity_score,0.792563600782779,0
LZD,propensity_score,0.794520547945206,0
LZD,propensity_score,0.796477495107632,0
LZD,propensity_score,0.798434442270059,6.67674072393831e-19
LZD,propensity_score,0.800391389432485,2.38775335154427e-17
LZD,propensity_score,0.802348336594912,8.42375827276501e-18
LZD,propensity_score,0.804305283757339,0
LZD,propensity_score,0.806262230919765,0
LZD,propensity_score,0.808219178082192,0
LZD,propensity_score,0.810176125244618,0
LZD,propensity_score,0.812133072407045,0
LZD,propensity_score,0.814090019569472,5.44860137882984e-17
LZD,propensity_score,0.816046966731898,3.43425386292763e-17
LZD,propensity_score,0.818003913894325,3.75258225225075e-17
LZD,propensity_score,0.819960861056751,9.09685672494199e-17
LZD,propensity_score,0.821917808219178,6.53133609573192e-17
LZD,propensity_score,0.823874755381605,7.28871234969708e-18
LZD,propensity_score,0.825831702544031,0
LZD,propensity_score,0.827788649706458,0
LZD,propensity_score,0.829745596868884,1.68044132370187e-17
LZD,propensity_score,0.831702544031311,3.16475244452943e-17
LZD,propensity_score,0.833659491193738,0
LZD,propensity_score,0.835616438356164,0
LZD,propensity_score,0.837573385518591,2.18144357374913e-16
LZD,propensity_score,0.839530332681018,1.61594048678144e-16
LZD,propensity_score,0.841487279843444,4.01783871936568e-17
LZD,propensity_score,0.843444227005871,0
LZD,propensity_score,0.845401174168297,0
LZD,propensity_score,0.847358121330724,0
LZD,propensity_score,0.849315068493151,0
LZD,propensity_score,0.851272015655577,0
